CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile,activite_fichier,activite_reseau,activite_repertoire,activite_systeme,chiffre_fichiers,presence_reseau,enumere_repertoires,modifie_fichiers,ops_systeme_intensives,score_suspicion,ratio_ecriture_lecture,ratio_fichier_systeme,ratio_enumeration_ouverture,LabelNv
0.0,0.0,3.58076639455703,0.0,0.335017998855155,0.6402765724020912,3.539350659284345,5.974604095421065,0.0,2.0547471850294436,6.7102682065545425,0.0,0.0,0.0,0.0,0.0,0.010288214276253932,0.0,2.0259803541020402,1.1416864970030296,0.015088160491067426,0.0,2.00228693136954,0.11662709323781596,0.1792967933876346,3.0140902158486664,0.0,0.0,0.16552994536991006,4.333262076108704,0.4909370001547089,0.0,0.0,5.12420838627717,0.4565926954881964,0.0,0.0,0.0,0.0,0.6941555128312398,0.0,0.30077013102604644,0.21548222904985603,3.7750399323459667,0.05922744695546081,2.592956999000747,0.0,0.0,0.11960178375255191,2.215032679958613,0.010212084387956772,0.03971675602945346,0.15227146451848284,4.429840457865842,0.6900456891001427,1.0544579765052964,0.14846219027621418,0.20168952906908533,0.0,0.6741888112909683,0.0,0.0,0.015653903396309628,0.01769196777971801,9.063824759438237,0.0,2.9368594166523154,0.1667790984076487,0,0,0,1,1,1.791759469228055,0.3022181134509191,0.0,0.23564153774031144,1
0.020800772890302795,2.59359143202715,4.441909402429251,0.0,0.0,6.301828728287218,0.3628852109085012,4.2633148863213775,0.0,0.3310482994004197,2.207862209868715,3.2301655682848165,0.379859774900211,0.0,0.009500123914152635,1.8509628923279378,0.0009369142678650496,0.0,0.0,0.47329256286935273,0.38002416990990284,0.0,6.431864069018218,0.9554155213161521,1.5288297264446264,0.14867219541760554,0.0,0.0,2.7776256684902725,2.609099730786988,0.1429208701865553,0.8679481740147335,0.0,3.272711358209639,6.099315437226769,0.0,0.809058214467301,5.77017510097752,5.406498954011317,0.0,0.0,0.0,0.24530053953715078,0.07673836667467443,0.053779252040298174,7.2880546484068915,5.0390317300278085,0.23798598579946048,0.5537104805679627,0.24367377740657448,0.46627045524739896,0.0,0.6011358145080982,0.09016505323207409,0.030731650369168362,0.6212717153418608,0.06021552046208837,5.201456046106992,0.0,0.16391210456508978,0.07747987430180947,0.0,0.00249031653874494,0.0,8.920885402398378,0.0,1.1338037454811958,3.6064419995546655,0,0,1,1,0,1.0172833747234513,0.0,1.9122705716353274,0.0,1
0.0,0.533349913001812,0.34296136011787415,0.23751182456298814,0.3048641320339029,0.0,0.13233378653863312,6.890899444058897,0.0,5.148365213048078,6.112946018654676,0.6844972988077346,9.515932617711215,0.0,0.08422968153458313,0.0,0.09910660131405635,0.0,0.0,2.5377554488522636,0.0,0.0,0.0926265286743872,0.05900639177739749,0.23443691288359567,0.0,0.6451633614212828,0.040775286362237914,0.0,0.0,0.2827036748554526,0.0,3.476833024006563,0.0,5.730910775282917,0.682240320599521,2.173293365370216,2.4355743453704877,2.5039323476261255,0.016465666954425768,0.5309898565683975,0.0,2.968138722733692,0.30018750306990766,0.014769276675528634,0.0,2.345478686452686,0.16886066508019476,0.0,0.8988421053341575,0.0,0.0,2.799716198248979,6.962970848880353,3.3892890806491067,6.372354656158035,0.1362199707980172,7.2069379220722425,0.0,0.0,0.311698938071471,0.0,0.0,0.0,8.990281332628392,0.050863493554037444,0.0,7.21044095079252,1,0,1,1,1,1.025209291361828,0.0,0.0,1.1076845409087108,1
0.0,0.3180212043796212,0.3166593651512898,0.0,0.0,3.848457620170847,0.0,1.8271267979467107,0.0,0.34464109570551327,0.892942593593659,5.121923705325594,2.9492695340342507,0.0,0.09025912648187587,0.10921537232292881,1.0294972281163983,0.0012270011734183193,0.0,2.6181890537118173,0.0,0.0,5.776075451657832,0.0,0.0,0.0,0.0,0.0,0.07701625739865296,2.744010533423625,7.1231536443429135,0.0,2.3203933568044435,0.0,11.05442698101948,6.37090483348944,3.1144231341305937,0.0,0.0,0.0,0.029106470367668582,0.356613840989624,0.0,0.1929161065553493,3.5405340809836474,4.911769981996505,0.26492122409602903,0.46228136752391147,0.0,1.3741561554587864,0.0,0.010372212458219685,0.4603824767171423,1.1839572744657,6.452034539967577,0.8022568470455171,7.280806854174502,4.888953530945173,4.0313260719039725,6.513230110912307,2.80183159918795,0.0,0.0,0.0,11.591664513393935,0.0,0.6027459520445326,1.784846762653103,1,0,1,0,1,1.4350301338763503,0.0,3.592896735928159,0.8751191447737464,0
0.0,1.9726812888198622,3.060109508656766,0.0,2.4564015851015775,0.0,0.013771217292784152,0.659592910812773,0.0,0.3616360005414686,0.1329306276917377,0.003143851147362056,1.3460750217748003,0.053227212647543695,0.06348802587219599,1.2692896933057192,0.06237142820877811,0.0,0.0,0.0,0.0,0.0,2.454717116227597,0.6984044624300866,0.0,0.10143518825360756,0.0,0.0,0.19627611841693576,0.09839903436693964,8.391106105047236,0.0,4.665239304331164,1.4869741575088669,6.43994814776337,2.8504434076211047,4.815823872122706,6.287146885060268,4.708284866992562,0.0,0.020547818011045972,0.0,1.6371655729783559,0.227831817106158,0.04038478433883319,3.043788208850304,0.0,0.44590945279547267,0.0,0.0,0.0,0.0,6.035707858787804,0.05219007879574896,6.087076872729472,1.1164432336842416,0.0,2.9765506065271845,0.8692709528166309,0.7102056404074177,2.8072864190909677,0.0,0.011329690686647345,0.0049456662725240776,1.7116637088762987,0.0,1.3297459501252247,0.8564391931241193,0,0,1,1,1,1.7396500671792599,0.0,3.67515357835902,0.5522855753309835,0
0.0,0.0,1.2008017634150006,0.0,0.0,0.5967869886314332,0.06367604390832354,1.833838047624546,0.0,0.23438248303944093,5.6743229994087985,0.3360134826721253,1.373722110277757,0.061067567236466024,0.007158052711591113,0.0,1.1079426440402085,0.0,1.1267284651131826,0.0,6.1461669604452815,0.0017840020902087227,7.652545692693921,0.0,0.1850586037888949,2.4842888921449275,2.049195199664732,0.0,2.309557937619495,9.146483639769016,0.2048597722612285,0.4455937230599856,0.1459688575867664,0.0,8.006848739653735,0.0,0.8675874942554088,0.17583875580175182,5.1260327441861655,0.0,0.0,0.05221155652988608,0.05133837788616477,0.03913716307770306,0.062409878530021584,3.507356531403713,2.890539271011443,0.0,0.0,0.0,9.23908850568321e-05,0.5066296451710697,3.2787040847865123,0.2550869251088851,9.033837700811857,6.617311309888338,0.1023531241846255,1.8582651527075038,2.601420075246807,0.8505012482063139,0.65206381146194,0.0,0.0031979228930768882,0.0,0.0,0.0,2.6084762252295803,5.476667265445834,1,0,0,0,1,1.7739102922301566,0.862944669843663,0.03099020272368036,0.08489931829075975,1
0.040370554317207305,3.4847164339475523,3.7664825110418305,0.4266852704463756,0.3209212841858417,0.42077540933194346,5.660891966512208,10.977926677010519,0.0,4.60198685117771,6.099763155905941,0.4068950965297445,0.0,0.0,0.0,0.0,1.2158274392007828,0.0,0.0,0.0,0.0,0.0,7.652545692693921,1.3323956600443736,0.0,3.1004284472052746,0.0,0.08991754900377769,0.1666566581584734,7.614721371012908,0.2090531139632272,0.6901124100791298,1.115292351913229,0.08153692224082434,0.9410776570790376,0.0,2.244590829549865,2.1498020606830752,3.743591840377396,0.0,0.05570078959693649,0.0,0.0,6.058827214625341,0.07968052992553754,1.5375986328810498,0.0,0.367910846310968,0.0,0.7674330490411903,0.0,0.05821815638631306,3.2896943806811447,2.7513069351790076,6.777713302232295,2.324470905433511,0.03218942533311989,3.3515002602673833,3.076385293687246,0.0,0.48992882012212347,0.0,0.0,0.01871431318599639,5.761844502600627,0.02250345005417387,0.5653987314175017,5.823806733667941,1,0,1,1,1,1.469360742347928,0.26075578694673485,2.6695946253072225,0.0,0
0.0,0.0,5.471699611996723,0.0,0.38318904080381927,10.279256772297915,0.23793320698592035,0.596475765929227,0.0,2.05979825379813,0.0,4.047713437147175,1.9190373905007008,0.036245522350653384,0.05755010499258273,0.0,0.0,0.07139675561925057,0.07508497053120988,1.9559804966072714,2.127189577469978,0.0,4.309179203582621,0.023408721356504743,1.2984749042713584,0.3291058857087013,0.8512431778961493,0.0,2.0015552219978514,7.0005458199999255,0.38549317275051986,2.558865674514548,0.0,0.08938879745535035,0.9301284445478858,0.0,9.417427227291284,3.238916763726488,5.684551478277104,0.0,0.001242704603885183,2.247491656584289,2.615950499528598,1.3095628885157502,0.03190109756700964,3.2218471755474196,0.273457298480845,0.23931820821192998,0.1981237324287057,2.5332070286978956,0.008018115921665365,0.008268878542888915,1.0623244640502432,1.7566584128579503,5.732096877204464,0.7832611187790876,0.0,8.80523868249123,3.450369803998591,0.16894510495928325,5.560179428215528,0.0,0.00035749792444724507,0.0,6.4651442045620735,0.0,4.054679499799686,7.39497724978265,0,0,0,1,0,1.525136310265646,0.2262966122729959,1.0189005714797694,0.0,0
0.0,0.20046453555988597,2.8288932633872976,0.0,0.0,0.20447261549241336,0.3158616792673828,2.8194002059934924,0.019052672082202973,5.70230885192949,0.2660359384729883,4.737844125766859,2.8207466324173938,0.0,0.044902633616047426,0.0,1.112357312273246,1.3039761763053457,4.764777859821967,0.0,0.0,0.0,7.652545692693921,0.0,0.0,2.4888016092650673,0.0,0.0,0.20670923417010031,7.310200629655812,0.31373997643695517,0.0,9.900849976185327,0.3619862186528968,7.834400747290431,6.154615620261815,1.0536620163296124,2.971143529070896,0.0,0.0007505336722082,0.0,0.0,0.08228558737839516,8.438799123988225,0.8175446241019101,0.0,4.007488956162726,10.659797308053713,0.0,0.39420200503816005,0.9310325561829289,0.4326958839111632,0.995900653664119,0.0,4.372532595091474,0.2153762512575937,0.0,2.9485476667229977,1.0284865203009497,0.0,1.8255177567340102,0.0,0.0027152981221891383,0.0,7.445129984187055,0.0,0.0,0.2805015034802687,0,1,0,1,0,1.5356469234385255,0.14258003502743932,0.40986349030126756,3.104560088082893,1
0.019723678747418892,0.0,1.7033461529069585,0.0,0.3213785114813217,5.661737275637582,1.4180699498403644,2.89154280062535,0.052283867598358326,0.33448913320629997,1.0524398947364682,0.4893838957586588,5.220863314217661,0.0,0.07264401366850201,0.0,2.659595729822225,0.0,0.0,1.7421141999122398,0.0,0.042319941766192824,0.6401938441049105,0.011091664099996661,0.24691551817549112,2.112097967208664,0.0,0.0,0.010525396850391965,0.0,0.18346028163719189,0.014278000519632534,0.8297943602728282,1.8275775274926147,4.261453500884899,0.3574772635406819,11.875531783476381,8.277438701986945,0.5326090035947904,0.0,0.0,0.4109010035528917,0.3130108273787841,0.12937474417999992,1.0788468574733223,0.0,0.0,0.38272948244735056,0.0,1.5280666134305967,0.04167470932345112,0.039388091638365395,0.28206440927426357,0.0,6.897599308243489,0.6934582515421868,7.98968967820479,0.0,2.4816315232942365,0.03226994479530964,0.0,0.0,0.0,0.004980410787756516,12.441787294233219,0.10511260757794812,3.9147930726596796,3.3842888768704493,0,0,1,1,0,1.4944360735124762,0.0,4.016425000447292,0.14323862296918521,1
