CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile,activite_fichier,activite_reseau,activite_repertoire,activite_systeme,chiffre_fichiers,presence_reseau,enumere_repertoires,modifie_fichiers,ops_systeme_intensives,score_suspicion,ratio_ecriture_lecture,ratio_fichier_systeme,ratio_enumeration_ouverture,LabelNv
0.0,0.0029616003478958788,0.036319485167258914,0.0,0.08845452857089947,0.2104051467628636,0.06820797598805758,1.0705636218463792,0.003469578473942236,0.0,0.0,0.0015057238300928422,0.0,0.0,0.017262212168832038,0.017994887365363487,0.011505430898345916,0.0,0.03465927086749656,1.2223354849793553,3.5318290291897787,0.0,2.871942679182763,0.012649372788828269,0.05106610405338782,0.0,0.0,0.00103380038813692,0.027485313254400366,1.1327325677322235,0.0,0.0,0.15223807248789573,0.011297282246698737,0.0,0.0,2.91422730982592,0.13626019962221053,0.0,0.0,0.0076811035551138515,0.0,0.0,0.057482245761688235,0.0,0.5073334142375957,0.09132371626170681,0.009182189469994044,0.0,0.1435646610747539,0.008675088746658432,0.0013679848791453046,0.5657502453018923,0.0,1.011367821236346,0.5427137101113013,0.0,0.0,0.3949506530652306,0.0,0.16366140065018198,0.0004701650113833686,0.0034417608933047512,0.001406511496578327,6.728824097585888,0.0008742475751829816,3.931337373242851,6.5339076665836116,0,0,1,1,1,1.3680771381633159,0.0,0.6914451049301669,0.09582508269639645,1
0.002421792455012183,0.004354600770582767,0.991263958271595,1.0722479916891121,0.0457519064685382,5.749315203798949,0.0,4.603609543812998,0.029730776611211932,0.005609182198120139,0.12167160160517468,3.7225801802495218,1.942698050140472,0.01078084832206402,0.0,0.0075246110246968406,0.0,0.007095335979784078,0.0,1.3354724540269376,1.8236758898254535,0.0,2.598336396897402,0.0,1.8209551647382043,3.0041362176298527,0.0,0.0006422236502774251,0.0,5.132433685122978,5.10195650420426,0.00303547278054447,6.898523423064168,1.7657371346928528,6.025761636290609,4.974337883095019,7.488959325904384,0.0,7.441435582041957,0.0,0.0,0.056933326742619195,0.0,0.02452831289507126,0.006877356267037985,0.3817074268271933,0.0,0.013322474847415767,2.182558237606401,6.963204725594776,0.01363656207928251,0.020306842386681758,1.6756305722957752,0.8591803504178515,3.482231056289492,3.483836687257993,0.05910063166505605,4.92857667020628,4.367539440674502,2.2185184879572226,2.9260434485594677,0.0,0.0004594149834170253,0.002341950082508552,9.043105925792617,0.0033950856563079016,3.9132737195028398,8.998228896211447,0,0,1,1,1,1.6101462766742594,1.2959198050872454,0.9403227717617764,6.604951609018968,1
0.0,0.0,0.0,0.032556855295764554,0.0,0.0,0.07651299389131988,0.013081549386273622,0.0013089648064850807,0.020572757477183515,0.0,0.04955805821767803,0.0,0.0031870709618870762,0.010570849143740436,0.0,0.0,0.007589415722219909,0.0,0.2858627146931841,0.5942460075331782,0.0,0.0,0.027894379482903475,0.03580480129574057,0.03824439629918114,0.0010827982176617786,0.0,0.0,1.6280940111375308,0.0,0.005289937758986679,0.0,0.11372625651173021,0.0,0.0,0.22722951686421466,0.15584475307504042,0.3060707972558061,0.00576089712706842,0.0,0.0,0.00293967247066362,0.022624338342376444,0.0009021591398877403,0.5491199616124947,0.09156485266708467,0.00846489623829079,0.0,0.024191379509818048,0.0,0.0,0.0,0.0,0.0,0.0,0.07114609163994162,0.6267815936344441,0.16786293791881832,0.009922308774393174,0.0,0.00017428540681703225,0.0,0.0,1.2700159259463668,0.0,0.7717339419251008,0.5242529608877005,0,0,0,1,0,0.026601018288482527,0.031057830212436223,0.6031813928156574,0.0,1
0.00015803388612154026,0.0,0.0,0.0,0.1119245814557714,3.751530715694373,0.001061581580286644,3.6455717235173593,0.015547070786112586,0.0,0.1445424567215561,0.0,0.09338444364043307,0.007581371365211485,0.0006126195901276201,0.0,0.053330951757849625,0.01564442680083172,0.0,1.073293498460888,3.060575076877375,0.0,2.24450982919639,0.0004994660467221262,0.037119690768109906,0.01018695577460127,0.0046131251919099515,0.0031782238549341105,0.009883821228708088,5.168359960781994,0.0,0.0017851228607089619,4.082765018147212,0.0,0.21346745759972735,0.0,4.9255831000261106,0.013142013461716957,3.1043095234794964,0.0008853368627662278,0.0,0.0005377700348141831,0.06408584020758643,0.0,0.0010433420299309228,0.0,0.08336494900858649,0.0,0.12247757455147953,6.8636374952700905,0.0159671082573995,0.0,1.2162965800185148,0.02979159961861519,0.8030981589440873,0.747918441341194,0.0,3.393661488458492,0.0,0.0,2.2374820911640176,0.0,0.0,0.0,11.18780102958482,0.013140958257615989,6.8179855657550945,2.7130712092357037,0,0,1,1,1,1.3891971239972243,0.0,0.5191888237214217,0.0,1
0.0,0.0023357532391925393,0.0,0.0,0.0,0.25114814282064946,0.0,0.0,0.007676869655991568,0.05041684106940786,0.0,0.0,0.0,0.007980227102858457,0.005042767214618679,0.0,0.03487342854482476,0.006957010368864035,0.03869418039708572,1.7484292499170817,0.6490020362590525,0.0,1.2415778493138272,0.005135624864107353,0.03323886180869657,0.0,0.009690616636650056,0.0018265880847906655,0.049859407345893045,1.4096987962994925,0.0,0.0025850207650560736,0.8263829907162076,0.0,0.0,0.46697712575549033,0.3392538141695869,0.0,0.6625102603548942,0.0,0.004465180349534475,0.0,0.0,0.0014023019347426586,0.0020815819101567784,0.06848233421335018,0.0,0.0,0.033995570652905455,0.0,0.008205818930943751,0.00958072368683012,0.2397881679673873,0.0,0.3947223051045692,0.30741333169847884,0.03640419071613961,0.7913196982180845,0.0,0.0,0.23205879314943875,0.00027618179555228406,0.0,0.0,7.70411058749989,0.0032898426582755485,0.0,3.2309570042084075,0,0,1,1,1,1.3766939935263587,0.06910386895896392,0.8311815138657127,0.018328246179360352,0
0.001990488874667793,0.0,0.10372023641855496,0.0,0.0,1.8216647308302514,0.08516888086454615,2.0557286447881435,0.0,0.0,2.080073329071322,0.097547508265547,0.0,0.00485198643774461,0.0,0.0,0.0,0.0,0.014173612272871068,1.750579347789392,2.937592927266264,0.02447666544978314,2.1586057271202916,0.05346654232917727,0.1028569808066993,0.0,0.002649291805828465,0.001956554134331621,0.0492955155098718,5.50900519034171,0.0,0.0,0.1940292570243739,0.0,0.04436123174525712,0.2718413902683402,7.407909956549746,0.30714317566210203,3.137830363277499,0.0021255188292624615,0.0,0.0,0.012897107038122912,0.0,0.0035089094838237096,0.12062194604144767,0.0,0.0001678417579936784,0.0,0.0,0.003718664333639732,0.008349289464699797,0.0,0.0,3.4983259320951414,0.11678625032680065,0.0,5.434219991704904,0.9218221093446749,0.010049256948300618,0.622369995628518,0.0,0.0018449972820439905,0.005366180033071306,9.047018337470838,0.0077924344652090345,5.6143740210583015,8.529266062892997,0,0,1,1,1,1.3823616043023876,0.08644531963447859,0.5234700993094994,0.017109274791846416,0
0.00036001673019752745,0.0026954372356900987,2.166995056405586,0.02386727912963474,0.0,3.1979884654505586,3.008848676110416,3.5312141838597495,0.03458819117806697,2.768689251156923,2.0079083357718788,3.406754408334111,0.0,0.0,0.0,0.12656792796602812,0.0,0.017563483342068014,0.0,2.2677205692095606,6.0902433278971335,0.0,2.656649516439262,0.0,1.5393199463343146,2.201082194033689,0.012772886467065326,0.0,0.02401120870028991,6.138751840653573,0.0,0.0,5.904177332920116,1.6281966383344888,5.674342124822894,5.583242486713287,5.459554182217847,0.0,4.386585748872025,0.0,0.00018415847545634733,1.7854777987838077,0.0,0.09136249804716853,0.005584117735105904,1.7915210886792066,0.13085381291359144,0.022857051277582162,2.35510816800251,1.6062166074965323,0.0,0.009361519470896657,1.1330409437829154,0.07445588552952423,4.6722322763077075,1.422272632034216,0.0,3.932590899524785,2.862295101269709,0.017445616978333064,3.347543611650039,0.0,0.0017236611890335595,0.0,8.210540896639353,0.0,3.9955236340219775,7.852727883970857,0,0,1,1,1,1.3851054598501191,0.13792724775962356,1.2162966274084337,0.07843110682132377,0
0.0011769078875229308,0.008559651098188402,0.0,0.014611273348334545,0.00959438901277188,0.13194634827835677,0.0,0.23341296613362805,0.029065647820449948,0.07089697684319687,0.13127979010173307,0.1780850921921247,0.0,0.0,0.006905132333646927,0.004119783602599904,0.04491493871161722,0.0,0.0357735958731441,1.34063815371771,1.6163021773874324,0.01334070660525056,0.5331993129270398,0.0,0.0,0.040034728065129005,0.0,0.002974681974948121,0.010737459654335365,0.6956850567405826,0.042848138485043756,0.0,0.1616983507990846,0.0,0.0,0.0,0.0,0.0,0.8153037383031944,0.0,0.0,0.15566942129604194,0.056125667506511503,0.022042831358263407,0.0,0.034710387462679904,0.09100842995026388,0.06815705959214485,0.06031516765187203,0.00929605834386682,0.007596730424960653,0.0024340217614599712,0.2786739742566996,0.0140153100304884,0.6501051273259955,0.18060787197408107,0.052326236899656674,1.0884278315246474,0.595705975963206,0.0,0.33154024763549284,0.00038093619890709675,0.00021569092501153876,0.0,6.883308439760355,0.0,5.9274669532040845,4.666180861971176,0,0,1,1,1,1.3825466791275276,0.0,1.2875140810913273,0.15073070377853132,1
0.0014927789488835828,0.0,0.0,0.0,0.035879089240224114,0.0,0.0,1.3682992154201057,0.0,0.0,0.0,0.08442327057841548,0.0,0.006039971408495111,0.002218399430751693,0.00354843414813455,0.060993582550122896,0.0,0.0,1.6904675442159605,1.299706619089672,0.0,0.0,0.013312564668745697,0.007477605506459215,0.06077778790686933,0.0,0.004871065690111558,0.0,1.7712197360192077,0.0,0.0,0.0,0.0,0.0,0.0,0.4602184183016066,0.0012185756037799396,0.1428747931523461,0.008520957535425516,0.0,0.023401168527690707,0.0,0.0,0.014709115427733005,0.23741569412732463,0.008747274394992142,0.04986503516630399,0.0,0.0,0.0,0.0035835003411779807,0.0,0.0376063245993176,0.48445907116188447,0.4799604466126381,0.0,0.5226939216177812,0.17713700889218323,0.0,0.370501801968059,0.00028317425027756486,0.0013590086889305626,0.0,6.957999249640992,0.011674497152164376,6.761008909160935,1.5226095184868642,0,0,1,1,1,1.3811845197291948,0.05877665921924965,0.6962272046517288,0.0,0
0.0007875513677332702,0.0,1.3318775283484903,0.0,0.09399662085801735,5.348776587014043,0.03256844058499895,8.365656486785785,0.0,0.004782302386223269,1.1860023118329681,3.602986412946822,2.4513157613363976,0.0031737484200041297,0.0,0.0,0.0,0.0,0.0,2.3067744612836716,2.8628378943352173,0.0,2.4911547528273177,0.004260202582317407,1.6281999568578647,2.1678983328243224,0.0,0.0,0.0,7.886737349708728,5.683664344002263,0.014752942662814204,6.229909698278833,0.6607392939411705,5.223702235330676,5.605722928482386,7.604059026322789,0.16140803754465913,8.513634786789193,0.0,0.004633325847221058,0.0,0.18916274745140438,0.0,0.0,3.5615489316189115,0.01644644469209907,0.028177778096520487,1.3700128735698933,7.132337622606018,0.009191144676256369,0.0,3.6581662821865697,1.165062568891573,1.6756966415555477,3.0580047973078255,0.07201054511549958,4.312207991682855,2.9583072631861764,0.6847249587135459,6.57707973358684,0.00021279905807062113,0.0025072790621887735,0.0,9.710652565928928,0.0,6.677154948316619,8.826246923010544,0,0,1,1,1,1.3896692296795214,0.0,2.8807265808302733,0.22196341442293388,1
