CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile,activite_fichier,activite_reseau,activite_repertoire,activite_systeme,chiffre_fichiers,presence_reseau,enumere_repertoires,modifie_fichiers,ops_systeme_intensives,score_suspicion,ratio_ecriture_lecture,ratio_enumeration_ouverture
0.0,0.0,2.70805020110221,1.9459101490553132,3.4339872044851463,4.859812404361672,3.1780538303479458,8.03689677268507,1.9459101490553132,4.68213122712422,4.204692619390966,3.970291913552122,1.6094379124341003,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,6.7661917146603505,3.58351893845611,7.147559271189454,0.0,3.044522437723423,4.859812404361672,2.1972245773362196,2.833213344056216,2.6390573296152584,0.0,0.0,6.680854678790215,0.0,0.0,5.123963979403259,4.564348191467836,6.437751649736401,4.9344739331306915,7.5652752818989315,2.1972245773362196,4.912654885736052,0.6931471805599453,0.0,4.30406509320417,0.0,2.302585092994046,0.0,4.584967478670572,1.6094379124341003,2.772588722239781,2.3978952727983707,3.9512437185814275,0.6931471805599453,0.0,3.295836866004329,1.9459101490553132,4.248495242049359,3.4965075614664802,0.0,4.897839799950911,3.9889840465642745,0.6931471805599453,3.2188758248682006,0.0,0.0,0.0,8.163656176168432,0.0,6.721425700790643,8.70748291785937,0,0,1,1,1,1.3862943611198906,0.0676102234962019,0.5663954749208014
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,0.0,1.9459101490553132,2.4849066497880004,0,0,1,1,0,1.0986122886681098,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.791759469228055,0,0,0,0,0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.0,2.302585092994046,0.0,2.833213344056216,3.970291913552122,0.0,3.1780538303479458,2.5649493574615367,3.258096538021482,0.0,2.70805020110221,2.70805020110221,1.0986122886681098,1.0986122886681098,0.0,0.0,2.0794415416798357,5.765191102784844,0.0,1.3862943611198906,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.0,5.407171771460119,0.0,0.6931471805599453,3.258096538021482,3.8501476017100584,4.927253685157205,2.5649493574615367,3.912023005428146,1.3862943611198906,0.6931471805599453,0.0,0.0,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,2.4849066497880004,0.0,4.61512051684126,3.295836866004329,0.0,0.6931471805599453,0.0,0.0,0.0,6.1675164908883415,0.0,4.962844630259907,6.375024819828097,0,0,1,1,1,1.3862943611198906,0.019802627296179712,0.0
0.0,0.0,0.0,0.0,1.6094379124341003,6.493753839851686,0.0,5.293304824724492,0.0,0.0,0.0,0.0,5.389071729816501,0.0,0.0,0.0,0.0,0.0,0.0,3.9889840465642745,5.521460917862246,0.0,4.219507705176107,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,4.454347296253507,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,4.5217885770490405,0.0,6.517671272912275,6.692083742506628,0,0,1,1,1,1.3862943611198906,0.0,6.493753839851686
0.0,0.0,0.0,0.0,1.6094379124341003,5.968707559985366,0.0,4.770684624465665,0.0,0.0,0.0,0.0,4.74493212836325,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,4.962844630259907,0.0,3.713572066704308,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,4.07753744390572,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,4.174387269895637,0.0,6.008813185442595,6.131226489483141,0,0,1,1,1,1.3862943611198906,0.0,5.968707559985366
0.0,0.0,2.4849066497880004,0.0,3.4011973816621555,0.0,2.833213344056216,5.476463551931511,0.0,3.9889840465642745,6.729824070489475,3.6888794541139363,0.0,2.833213344056216,2.833213344056216,1.0986122886681098,1.0986122886681098,0.0,0.0,2.302585092994046,6.38856140554563,0.0,1.3862943611198906,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.0,6.075346031088684,0.0,0.6931471805599453,6.018593214496234,4.962844630259907,5.356586274672012,5.5053315359323625,4.5217885770490405,3.784189633918261,0.6931471805599453,0.0,0.0,4.02535169073515,0.0,0.0,0.0,2.0794415416798357,3.713572066704308,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,4.406719247264253,2.70805020110221,0.0,5.231108616854587,3.828641396489095,0.0,0.6931471805599453,0.0,0.0,0.0,7.21081845347222,0.0,5.43372200355424,7.744136627627991,0,0,1,1,1,1.3862943611198906,0.010810916104215628,0.0
0.0,0.0,0.6931471805599453,2.8903717578961645,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,4.02535169073515,0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,6.499787040655854,3.332204510175204,8.0774471493312,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.8903717578961645,2.8903717578961645,1.0986122886681098,2.9444389791664403,0.0,1.0986122886681098,0.6931471805599453,0.0,2.8903717578961645,0.0,0.0,0.0,8.315077007294104,0.0,2.1972245773362196,3.828641396489095,0,0,1,1,1,1.3862943611198906,1.7650912221458936,0.6931471805599453
0.0,0.0,2.8903717578961645,0.0,1.791759469228055,1.791759469228055,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.3862943611198906,3.784189633918261,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,1.791759469228055,0.0,0.0,1.6094379124341003,0.0,2.0794415416798357,1.3862943611198906,0.0,1.6094379124341003,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,4.574710978503383,0.0,3.7612001156935624,4.23410650459726,0,0,1,1,1,1.3862943611198906,4.143134726391533,0.9808292530117262
0.0,0.0,2.3978952727983707,0.0,2.5649493574615367,0.0,1.6094379124341003,4.110873864173311,0.0,2.833213344056216,5.420534999272286,2.70805020110221,0.0,2.70805020110221,2.70805020110221,1.0986122886681098,1.0986122886681098,0.0,0.0,1.9459101490553132,5.3981627015177525,0.0,0.6931471805599453,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.0,5.3230099791384085,0.0,0.6931471805599453,3.044522437723423,4.418840607796598,4.356708826689592,2.3978952727983707,3.6109179126442243,1.3862943611198906,2.833213344056216,0.0,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,3.332204510175204,2.1972245773362196,0.0,4.564348191467836,2.833213344056216,0.0,0.6931471805599453,0.0,0.0,0.0,6.056784013228625,0.0,4.543294782270004,6.594413459749778,0,0,1,1,1,1.3862943611198906,0.3593740009078974,0.0
